3.010000	 3.029545
3.020000	 3.059289
3.030000	 3.089235
3.040000	 3.119381
3.050000	 3.149729
3.060000	 3.180279
3.070000	 3.211030
3.080000	 3.241984
3.090000	 3.273140
3.100000	 3.304500
3.110000	 3.336063
3.120000	 3.367829
3.130000	 3.399800
3.140000	 3.431975
3.150000	 3.464354
3.160000	 3.496939
3.170000	 3.529729
3.180000	 3.562724
3.190000	 3.595925
3.200000	 3.629333
3.210000	 3.662948
3.220000	 3.696769
3.230000	 3.730798
3.240000	 3.765035
3.250000	 3.799479
3.260000	 3.834132
3.270000	 3.868994
3.280000	 3.904064
3.290000	 3.939344
3.300000	 3.974833
3.310000	 4.010533
3.320000	 4.046443
3.330000	 4.082563
3.340000	 4.118895
3.350000	 4.155437
3.360000	 4.192192
3.370000	 4.229159
3.380000	 4.266337
3.390000	 4.303729
3.400000	 4.341333
3.410000	 4.379151
3.420000	 4.417183
3.430000	 4.455428
3.440000	 4.493888
3.450000	 4.532563
3.460000	 4.571452
3.470000	 4.610557
3.480000	 4.649877
3.490000	 4.689414
3.500000	 4.729167
3.510000	 4.769136
3.520000	 4.809323
3.530000	 4.849727
3.540000	 4.890348
3.550000	 4.931188
3.560000	 4.972245
3.570000	 5.013522
3.580000	 5.055017
3.590000	 5.096732
3.600000	 5.138667
3.610000	 5.180821
3.620000	 5.223196
3.630000	 5.265792
3.640000	 5.308608
3.650000	 5.351646
3.660000	 5.394905
3.670000	 5.438387
3.680000	 5.482091
3.690000	 5.526017
3.700000	 5.570167
3.710000	 5.614540
3.720000	 5.659136
3.730000	 5.703957
3.740000	 5.749001
3.750000	 5.794271
3.760000	 5.839765
3.770000	 5.885485
3.780000	 5.931431
3.790000	 5.977602
3.800000	 6.024000
3.810000	 6.070625
3.820000	 6.117476
3.830000	 6.164555
3.840000	 6.211861
3.850000	 6.259396
3.860000	 6.307159
3.870000	 6.355150
3.880000	 6.403371
3.890000	 6.451821
3.900000	 6.500500
3.910000	 6.549410
3.920000	 6.598549
3.930000	 6.647920
3.940000	 6.697521
3.950000	 6.747354
3.960000	 6.797419
3.970000	 6.847715
3.980000	 6.898244
3.990000	 6.949006
4.000000	 4.000000
